"","ONDERWIJSSOORT","INSTELLINGSCODE","INSTELLINGSNAAM","INSTELLING_ADRES","INSTELLING_POSTCODE","INSTELLING_PLAATS","INSTELLING_PROVINCIE","INSTELLING_GEMEENTECODE","INSTELLING_GEMEENTENAAM","TELLING_VOTOTAAL_2017","TELLING_VOTOTAAL_2018","TELLING_VOTOTAAL_2019","TELLING_VOTOTAAL_2020","TELLING_VOTOTAAL_2021","TELLING_VOTOTAAL_2022","PROGNOSES_VOTOTAAL_2023","PROGNOSES_VOTOTAAL_2024","PROGNOSES_VOTOTAAL_2025","PROGNOSES_VOTOTAAL_2026","PROGNOSES_VOTOTAAL_2027","PROGNOSES_VOTOTAAL_2028","PROGNOSES_VOTOTAAL_2029","PROGNOSES_VOTOTAAL_2030","PROGNOSES_VOTOTAAL_2031","PROGNOSES_VOTOTAAL_2032","PROGNOSES_VOTOTAAL_2033","PROGNOSES_VOTOTAAL_2034","PROGNOSES_VOTOTAAL_2035","PROGNOSES_VOTOTAAL_2036","PROGNOSES_VOTOTAAL_2037","PROGNOSES_VOTOTAAL_2038","PROGNOSES_VOTOTAAL_2039","PROGNOSES_VOTOTAAL_2040","PROGNOSES_VOTOTAAL_2041","PROGNOSES_VOTOTAAL_2042","BRJ_2017","BRJ_2018","BRJ_2019","BRJ_2020","BRJ_2021","BRJ_2022","BRJ_2023","BRJ_2024","BRJ_2025","BRJ_2026","BRJ_2027","BRJ_2028","BRJ_2029","BRJ_2030","BRJ_2031","BRJ_2032","BRJ_2033","BRJ_2034","BRJ_2035","BRJ_2036","BRJ_2037","BRJ_2038","BRJ_2039","BRJ_2040","BRJ_2041","BRJ_2042","VMBO_2017","VMBO_2018","VMBO_2019","VMBO_2020","VMBO_2021","VMBO_2022","VMBO_2023","VMBO_2024","VMBO_2025","VMBO_2026","VMBO_2027","VMBO_2028","VMBO_2029","VMBO_2030","VMBO_2031","VMBO_2032","VMBO_2033","VMBO_2034","VMBO_2035","VMBO_2036","VMBO_2037","VMBO_2038","VMBO_2039","VMBO_2040","VMBO_2041","VMBO_2042","HAVO_2017","HAVO_2018","HAVO_2019","HAVO_2020","HAVO_2021","HAVO_2022","HAVO_2023","HAVO_2024","HAVO_2025","HAVO_2026","HAVO_2027","HAVO_2028","HAVO_2029","HAVO_2030","HAVO_2031","HAVO_2032","HAVO_2033","HAVO_2034","HAVO_2035","HAVO_2036","HAVO_2037","HAVO_2038","HAVO_2039","HAVO_2040","HAVO_2041","HAVO_2042","VWO_2017","VWO_2018","VWO_2019","VWO_2020","VWO_2021","VWO_2022","VWO_2023","VWO_2024","VWO_2025","VWO_2026","VWO_2027","VWO_2028","VWO_2029","VWO_2030","VWO_2031","VWO_2032","VWO_2033","VWO_2034","VWO_2035","VWO_2036","VWO_2037","VWO_2038","VWO_2039","VWO_2040","VWO_2041","VWO_2042","PRO_2017","PRO_2018","PRO_2019","PRO_2020","PRO_2021","PRO_2022","PRO_2023","PRO_2024","PRO_2025","PRO_2026","PRO_2027","PRO_2028","PRO_2029","PRO_2030","PRO_2031","PRO_2032","PRO_2033","PRO_2034","PRO_2035","PRO_2036","PRO_2037","PRO_2038","PRO_2039","PRO_2040","PRO_2041","PRO_2042","BEVOEGDGEZAGNUMMER","BEVOEGDGEZAGNAAM","BEVOEGDGEZAG_ADRES","BEVOEGDGEZAG_POSTCODE","BEVOEGDGEZAG_PLAATS","BEVOEGDGEZAG_PROVINCIE","BEVOEGDGEZAG_GEMEENTECODE","BEVOEGDGEZAG_GEMEENTENAAM"
"233","VO","11AI","Gooise Praktijkschool","Laapersboog 5","1213VC","HILVERSUM","Noord-Holland","0402","HILVERSUM",302,303,294,279,289,277,267.167575852253,266.180030491246,263.99354174829,267.742527578172,272.483795237586,278.138175393653,284.976793764761,290.722801085111,295.295858224293,296.250773525443,296.470698455249,295.408128147673,293.964009856853,293.395723130253,296.645074136478,300.06208439413,304.858804997507,310.348500973285,316.323734910097,321.328343366026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,303,294,279,289,277,267.167575852253,266.180030491246,263.99354174829,267.742527578172,272.483795237586,278.138175393653,284.976793764761,290.722801085111,295.295858224293,296.250773525443,296.470698455249,295.408128147673,293.964009856853,293.395723130253,296.645074136478,300.06208439413,304.858804997507,310.348500973285,316.323734910097,321.328343366026,"40696","Stichting Gooise Scholen Federatie","Burg de Bordesstraat 82","1404GZ","BUSSUM","Noord-Holland","1942","GOOISE MEREN"
"234","VO","11NY","Regionale Scholengemeenschap Broklede voor Atheneum en Havo","Schepersweg 6A","3621JK","BREUKELEN UT","Utrecht","1904","STICHTSE VECHT",1335,1350,1266,1170,1156,1100,1060.4405302004,1041.27446567468,1046.79029756372,1036.10687796127,1014.36235391535,1012.31957791899,997.75573657316,978.562817818373,965.691967392015,963.95827291098,976.316331138953,969.607757492348,965.577681599081,962.178628800776,978.111025720198,990.963440356728,996.708003304988,1013.03004414509,1027.23730277468,1043.17980100832,519,449,396,312,400,390,381.46294090218,377.884508644921,358.618278363797,350.900659650923,339.030177479445,335.389171080219,340.188043428764,336.872333654209,330.800228497296,326.60215438841,333.028843395304,338.080533805397,331.548762751458,329.089714896363,341.470102932465,352.105802719827,355.143092117493,356.862149049357,364.845021858378,364.788697103771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,377,378,384,321,323,302.912221211637,326.123960691784,333.84032652687,322.124117941635,322.691375572824,323.613682893367,313.754568219049,304.651437180444,304.560558162895,307.986911558684,308.881674430972,301.80876125488,303.04761869859,304.262431936313,306.748414818574,304.75945275405,306.431587415466,315.930857738724,319.076866036093,325.926292874364,462,524,492,474,435,387,376.065368086588,337.265996337976,354.33169267305,363.082100368714,352.640800863085,353.316723945408,343.813124925346,337.039046983721,330.331180731825,329.369206963886,334.405813312677,329.71846243207,330.981300149033,328.8264819681,329.892507969159,334.098184882851,335.133323772028,340.237037357013,343.315414880212,352.464811030183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41897","Stichting Voortgezet Onderwijs De Vechtstreek","Schepersweg 6a","3621JK","BREUKELEN UT","Utrecht","1904","STICHTSE VECHT"
"235","VO","11ZH","Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo","Hossenbosdijk 14-16","3232PX","BRIELLE","Zuid-Holland","1992","VOORNE AAN ZEE",1237,1204,1234,1304,1373,1359,1390.58236453777,1377.46688064809,1351.15904461221,1358.00478956783,1358.94968816235,1378.0173822369,1373.8737189496,1371.55130093354,1376.90755121681,1387.97338130142,1415.11863322389,1437.60717221046,1458.76490271054,1474.86987136561,1492.68384816024,1528.71720921939,1566.4272041595,1600.31230791988,1630.09085212026,1667.89738891429,464,527,557,594,620,572,556.174635575761,578.844761111172,572.411332217961,582.327339440075,587.947059697576,594.528924318609,575.606216331623,567.352327050554,579.00636806816,603.19465983587,622.12832990792,616.740314611175,617.590190744772,630.988075792652,649.850504929335,668.418447390736,680.176267511789,688.623723840412,701.804506200786,718.664707141019,364,302,297,321,339,334,373.07635455997,343.760859791856,328.850227366333,336.705405115506,332.250018567708,336.097985503907,342.86076122892,344.157730147196,336.702005012698,331.85049703573,338.411883469246,352.787326486886,360.530355852597,358.102718864179,356.524505153673,365.706732531184,377.93457481757,389.661125626909,398.196252458374,404.217950524447,215,220,208,195,214,239,243.467580544677,245.45521321466,236.517348279387,230.951673333929,235.047849814338,239.397431867924,244.429092653492,247.284675025603,247.487982072071,242.115911185669,243.237682265772,251.688525913942,259.041642090588,260.781478195351,259.916376366155,264.683974561199,272.047052019809,279.610109817494,283.95401421168,292.901441713324,194,155,172,194,200,214,217.863793857362,209.406046530406,213.380136748534,208.020371678324,203.704760082725,207.993040546462,210.977648735564,212.756568710183,213.711196063876,210.812313244148,211.340737580955,216.391005198462,221.602714022583,224.997598513425,226.392461711072,229.908054736268,236.269309810331,242.41734863507,246.136079249418,252.113289535504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41594","Stg. Onderwijsgroep Galilëi, Openb.Voortg.Ond.Voorne-Putten","Hossenbosdijk 16","3232PX","BRIELLE","Zuid-Holland","1992","VOORNE AAN ZEE"
"236","VO","12IR","Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo","Van Heeckerenlaan 2","7742AB","COEVORDEN","Drenthe","0109","COEVORDEN",1962,1922,1805,1679,1645,1687,1682.32781196419,1685.71111474142,1660.26393099047,1605.87905873184,1548.01886102246,1513.42676805236,1488.22306578799,1464.85623655444,1434.73486369099,1413.58795701411,1386.90294161927,1363.51387798999,1350.94556988818,1311.42232531019,1319.55853512431,1313.40889668737,1321.808600017,1345.62953227147,1368.96555283587,1390.31119009998,881,815,798,750,725,810,802.459909147418,776.744596989797,741.044227407744,689.197860901676,662.778286356247,668.541786419039,673.738306480677,667.796165704688,628.709503143666,612.071822001244,618.625410505339,619.1435607134,597.955097718286,574.810164435285,598.838672393369,618.312995793212,614.831172598059,617.165234142709,623.969436876819,646.085178647297,448,490,438,382,408,398,408.11652830194,434.679210202731,437.132443792339,429.932766569063,410.711535028957,383.037578109564,367.596998922181,367.873910240186,374.566644491354,368.486228379084,348.168346215741,337.668176077886,345.956307636008,338.799226623057,326.780195574171,310.778447751331,324.746991877371,340.063246424364,343.1900210193,340.565765489876,368,350,315,297,286,270,270.189460291619,269.828867448301,278.928792152098,282.591465746663,275.414367410457,268.655204215173,257.797048190107,246.014265976442,250.890320838168,253.218142149153,243.980965015472,234.409337110606,234.376554963163,231.008872552441,228.398482885964,219.785909108045,217.269446261925,222.077641301994,232.661364202634,231.463272772725,211,204,193,191,160,151,142.181574334122,144.970202221677,143.454576999066,146.602998696769,143.835324991745,138.654182125456,135.746263670866,130.581570002997,128.165493706411,128.844910746787,125.715011158469,122.177627882526,122.28163533407,117.956381419718,116.985196658588,115.299583393425,115.111176906171,115.725400235101,117.403173752669,119.714395936554,54,63,61,59,66,58,59.3803398890928,59.4882378789128,59.7038906392218,57.5539668176711,55.2793472350566,54.538017183129,53.3444485241568,52.5903246301283,52.4029015113941,50.9668537378431,50.4132087242472,50.1151762055694,50.3759742366554,48.8476802796852,48.5559876122198,49.2319606413595,49.8498123734762,50.5980101673009,51.7415569844457,52.4825772535307,"41737","Stichting O.V.O. Coevorden, Hardenberg eo/De Nieuwe Veste","Van Heeckerenlaan 2","7742AB","COEVORDEN","Drenthe","0109","COEVORDEN"
"237","VO","12NW","Produs","Leidenweg 60","6843LD","ARNHEM","Gelderland","0202","ARNHEM",223,212,204,204,195,183,175.626477136481,171.549766745678,167.044891071068,161.286059719803,161.04919305661,162.634419855982,165.865861537415,166.680683571427,165.610431846407,165.206407551191,165.132726412404,165.242577696016,164.884500727602,165.507077495182,167.980920528567,173.099034308903,177.655804219964,181.467378550726,186.691903255814,191.617078991656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,212,204,204,195,183,175.626477136481,171.549766745678,167.044891071068,161.286059719803,161.04919305661,162.634419855982,165.865861537415,166.680683571427,165.610431846407,165.206407551191,165.132726412404,165.242577696016,164.884500727602,165.507077495182,167.980920528567,173.099034308903,177.655804219964,181.467378550726,186.691903255814,191.617078991656,"13554","Stichting Quadraam","Saturnus 7","6922LX","DUIVEN","Gelderland","0226","DUIVEN"
"238","VO","12PR","Praktijkcollege Tilburg","Brittendreef 9","5012AE","TILBURG","Noord-Brabant","0855","TILBURG",235,242,245,261,283,276,275.041893004221,281.791260274218,278.65916206985,275.448740792243,278.858091103642,281.788063258631,284.023114343195,282.923840150308,283.252181626172,279.183184838257,276.833720450632,276.766093477455,278.006233734521,281.17185551106,282.892873155447,289.054167497839,291.987784868019,298.190761666585,303.751924181874,308.816024899714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,242,245,261,283,276,275.041893004221,281.791260274218,278.65916206985,275.448740792243,278.858091103642,281.788063258631,284.023114343195,282.923840150308,283.252181626172,279.183184838257,276.833720450632,276.766093477455,278.006233734521,281.17185551106,282.892873155447,289.054167497839,291.987784868019,298.190761666585,303.751924181874,308.816024899714,"73114","Stichting Biezonderwijs","Saal van Zwanenbergweg 1","5026RM","TILBURG","Noord-Brabant","0855","TILBURG"
"239","VO","12RB","SG Helinium voor Atheneum Havo Mavo Vbo Lwoo","Fazantenlaan 1","3222AM","HELLEVOETSLUIS","Zuid-Holland","1992","VOORNE AAN ZEE",1456,1544,1571,1519,1433,1298,1119.33258950195,1051.80489634272,1031.00376846305,1058.71150214424,1097.5279930361,1130.05537679052,1155.11491689796,1166.25803642104,1167.62238304889,1182.40378901286,1202.66689969166,1211.07340288365,1219.28940821955,1235.57746534371,1252.20158025462,1278.49156253995,1310.48962627961,1342.46090203824,1380.08984334193,1398.47715295626,683,701,684,627,494,440,400.094501136023,454.177306001558,485.446433180657,488.432868216219,486.0368333022,495.320740609683,512.306893726761,508.015171490564,502.719326550876,513.278077814738,530.190065936516,532.425355568036,522.642459659766,532.864694190157,549.099008458095,571.745684097225,586.224093641266,593.629386093409,604.746558105852,614.834637899651,383,364,367,352,354,340,280.943570628974,233.616051101194,227.407940177469,256.579602679539,275.03081814686,277.742808822954,274.868598896735,282.221301537304,286.261044084936,285.075878389414,285.287546606004,288.513068188067,298.870766653121,300.627196289656,297.100699591039,298.097026404257,310.150189569479,323.06014397165,332.127792699263,333.184717914724,162,220,248,261,285,262,219.541486218282,179.738853746816,159.119301502622,161.747815911604,180.889452758576,190.944877373871,194.807500626215,198.07828710059,199.812078802309,203.551289483027,204.005656968401,205.061912202013,209.271122983364,212.290282241277,213.928387632186,214.140972101191,217.306723438274,224.262592657832,234.370347535226,236.925411338211,228,259,272,279,300,256,218.753031518668,184.272685493156,159.030093602304,151.951215336876,155.570888828461,166.046949984016,173.131923648253,177.943276292585,178.829933610772,180.49854332568,183.183630180737,185.07306692553,188.505058923296,189.795292622621,192.073484573298,194.507879937278,196.808619630594,201.508779315345,208.845145001588,213.53238580367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41594","Stg. Onderwijsgroep Galilëi, Openb.Voortg.Ond.Voorne-Putten","Hossenbosdijk 16","3232PX","BRIELLE","Zuid-Holland","1992","VOORNE AAN ZEE"
"240","VO","13EB","Praktijkonderwijs Zutphen","Paulus Potterstraat 12A","7204CV","ZUTPHEN","Gelderland","0301","ZUTPHEN",300,273,260,242,210,207,193.527005122758,180.08566991981,174.840748761463,170.351824529973,169.640564028082,171.060078701647,170.644231371915,169.049914657682,167.046413509402,168.47042431208,168.468333489453,168.127574291873,166.823395224601,168.58409397367,170.265591062324,171.238204937797,175.87568283536,178.828310445831,182.985198505458,185.76986737306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,273,260,242,210,207,193.527005122758,180.08566991981,174.840748761463,170.351824529973,169.640564028082,171.060078701647,170.644231371915,169.049914657682,167.046413509402,168.47042431208,168.468333489453,168.127574291873,166.823395224601,168.58409397367,170.265591062324,171.238204937797,175.87568283536,178.828310445831,182.985198505458,185.76986737306,"42571","Stichting Achterhoek VO","Holterweg 119","7001EK","DOETINCHEM","Gelderland","0222","DOETINCHEM"
"241","VO","13EE","Regionale Scholengemeenschap Enkhuizen voor MAVO HAVO VWO","Boendersveld 3","1602DK","ENKHUIZEN","Noord-Holland","0388","ENKHUIZEN",1576,1501,1494,1473,1502,1534,1538.23681125285,1525.61310957337,1491.98688895689,1466.71993120937,1454.10561949762,1457.01130922204,1459.73013409741,1469.56472128965,1484.80920736669,1501.71330244401,1531.65669294471,1536.668266863,1546.30925328461,1566.43130915979,1603.14623357253,1632.7487624517,1670.29227413456,1699.73424884411,1735.56074344443,1770.26168248762,605,572,584,605,629,651,609.908103180362,595.63889845652,589.61046001931,596.385882345657,588.67583935019,587.977613402914,596.875978661244,605.896177902279,606.598013607143,609.61291502536,628.100067227249,631.262758263073,626.464033800109,641.740982961541,676.23773262479,682.637505852397,683.772532602656,694.06577883413,713.878775052354,733.975588714559,248,253,249,232,215,238,264.032174678176,257.588733783797,238.651101987864,234.707719805261,235.110141532121,234.395078336839,229.892780758376,230.225255041711,236.448507447017,239.24878320162,241.098553277082,240.070908229903,245.838292567425,247.838556204876,245.678920452219,253.382429681582,267.773804301721,269.807804123688,270.814039071703,277.404448421603,419,388,374,376,404,407,423.941886579476,433.316121969325,426.208709895567,400.444039833552,403.880002002154,407.648459335002,407.455998706278,406.876965129818,412.636843421215,421.69482876465,427.026688491836,428.437373107899,432.788098299518,434.82277889077,438.700648516636,447.074058187935,461.872219479919,474.47054747882,482.830239834277,485.62001043664,304,288,287,260,254,238,240.354646814836,239.06935536373,237.516617054151,235.182289224896,226.439636613152,226.990158147284,225.505375971517,226.566323215838,229.12584289131,231.156775452385,235.431383948544,236.897227262125,241.218828617557,242.028991102602,242.528931978881,249.65476872979,256.873717750262,261.390118407474,268.037689486096,273.261634914822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13278","Stichting Regionale Scholengemeenschap Enkhuizen","Boendersveld 3","1602DK","ENKHUIZEN","Noord-Holland","0388","ENKHUIZEN"
"242","VO","13FB","Katholieke School voor Praktijkonderwijs","Sittarderweg 75","6412CC","HEERLEN","Limburg","0917","HEERLEN",287,261,248,251,251,230,239.727438722795,246.779482663011,242.936175399262,230.807809322263,221.33337125718,219.711620137085,220.974202985746,222.191306703014,221.384328434001,218.31701831075,217.404606323493,215.231055619704,212.684547063725,210.812653651361,208.975680228042,209.227866806979,209.152865593742,210.183768245934,210.908621055865,212.14463931362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,261,248,251,251,230,239.727438722795,246.779482663011,242.936175399262,230.807809322263,221.33337125718,219.711620137085,220.974202985746,222.191306703014,221.384328434001,218.31701831075,217.404606323493,215.231055619704,212.684547063725,210.812653651361,208.975680228042,209.227866806979,209.152865593742,210.183768245934,210.908621055865,212.14463931362,"99048","Stichting Voortgezet Onderwijs Parkstad Limburg","Akerstraat 85","6417BK","HEERLEN","Limburg","0917","HEERLEN"
"243","VO","13JF","Noordzee Onderwijs Groep voor Praktijkonderwijs","Eenhoornstraat 4","1973XT","IJMUIDEN","Noord-Holland","0453","VELSEN",123,138,143,144,153,152,162.357096682465,159.924654623625,155.239316061612,154.882830049899,159.180702781561,164.82643282239,167.315664022015,167.894252621367,169.387171601412,169.358406725423,169.410259057278,170.93881414665,171.692558709825,173.022625968114,177.763433688953,179.47516644413,181.885417681231,183.038631456692,186.877834960708,190.691243220958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,138,143,144,153,152,162.357096682465,159.924654623625,155.239316061612,154.882830049899,159.180702781561,164.82643282239,167.315664022015,167.894252621367,169.387171601412,169.358406725423,169.410259057278,170.93881414665,171.692558709825,173.022625968114,177.763433688953,179.47516644413,181.885417681231,183.038631456692,186.877834960708,190.691243220958,"41664","Stichting Dunamare Onderwijsgroep","Diakenhuisweg 5","2033AP","HAARLEM","Noord-Holland","0392","HAARLEM"
"244","VO","13JO","Rsgm Noord Oost Veluwe Ath Havo Mavo Vbo Lwoo","Schotweg 1","8162GM","EPE","Gelderland","0232","EPE",1115,1102,1061,988,929,895,891.746767807941,887.111408148268,870.824358176695,846.074715177176,836.582486183318,842.082359387357,840.346712004373,842.740096566227,833.154850668861,824.240729733808,833.571128342094,839.002139688861,850.745056694552,865.672267468948,888.844884466374,906.300382690757,924.76488408705,942.438278744961,960.980608670858,977.790323580546,450,440,403,379,377,398,390.154558995372,367.718196156286,353.379214967459,350.267337640823,356.131591931576,365.592152082585,361.756918400876,349.364564143278,346.036670481697,346.372750862601,362.376850992235,369.499884802476,366.293923649612,376.549322627468,390.722589298715,398.172209653876,403.677641762078,412.130152543741,420.889515982867,429.036041581972,368,367,373,394,329,282,294.063123987865,305.11652632697,301.528646041634,284.357436434287,274.791444277298,273.728075491874,275.324944158651,285.19223543527,278.302533986114,271.117802087086,267.922955574964,268.39629925088,278.755944861435,281.496101548208,285.395520112854,291.256957992219,299.961097576949,305.267445131381,310.694401783758,315.479508057187,151,166,156,112,123,133,136.200952232139,140.655684344817,142.049908107093,138.507504775892,133.739875764569,132.666582096615,133.662342855015,137.402818211363,138.353852076481,136.072142338543,133.269217241188,132.062792132639,135.282718955845,137.139428471802,140.565701387714,142.622944042503,145.513961815093,148.442307619811,151.063301510254,153.875979991781,146,129,129,103,100,82,71.3281325925648,73.6210013201954,73.8665890605092,72.9424363261743,71.9195742098748,70.0955497162835,69.6025065898308,70.7804787763151,70.4617941245697,70.6780344455778,70.0021045337069,69.0431635028671,70.4124692276598,70.48741482147,72.1610736670913,74.2482710021596,75.6121829329304,76.5983734500278,78.33338939398,79.3987939496055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42529","Stg. Openb. Voortgezet Onderw. Noordoost-Veluwe","Schotweg 1","8162GM","EPE","Gelderland","0232","EPE"
"245","VO","13OR","Pontes voor Lyceum Atheneum Havo Mavo Vbo Pro en Lwoo","Oranjeweg 90","4461LR","GOES","Zeeland","0664","GOES",3032,3104,2994,2883,2873,2962,3140.99720598983,3187.70656450727,3222.42751921105,3184.74892750398,3143.7741838857,3055.69577000518,3050.04147798343,3011.95979346307,3006.89305528972,3016.07854046113,3035.08775118799,3042.63108192803,3040.58800199039,3075.58280287987,3110.75250303664,3153.68473422112,3215.46220805343,3255.79795922045,3290.11298805758,3327.97779901702,1146,1211,1238,1194,1211,1292,1433.55693496333,1372.50486807092,1291.15302026827,1280.93120215967,1294.92334803522,1232.37390737652,1238.88090073496,1233.15359386475,1252.63175638154,1267.5347970651,1259.35782780603,1245.00316080258,1254.03104199268,1293.17739639767,1322.74736199043,1336.39938957286,1348.88624355671,1368.2326352698,1385.81655079135,1402.57132634547,732,794,727,698,741,716,734.62483681157,802.219333244134,863.974086211831,826.914210984328,783.293914893114,774.749427308656,774.635910966671,750.695362852713,737.85801835908,739.039597776037,754.613619726085,765.09814193175,750.101409036125,755.67574936769,755.503407796339,770.863861936699,794.128902860485,801.327667503038,806.992528486819,818.805552900079,603,605,572,534,505,545,552.024131159977,576.128998842709,615.993357276925,623.322571079269,608.457791711653,597.644334438516,594.661083569341,591.517959518996,580.863675240524,577.981239548072,586.100361696033,593.964247647034,595.605356035909,587.216547072618,591.829510460639,599.449036060505,616.045760531955,623.576836437882,628.632311847953,634.035547657406,515,459,430,430,390,387,399.258649584564,415.910403990004,431.5566601045,434.790479551783,437.211829013828,430.8072885869,421.244871447665,415.409240319253,414.089994382572,409.943848206926,413.944140307094,416.968139610963,419.717059971382,418.736433235016,420.204293503014,426.108169110437,435.186109223908,441.047225948062,446.745663758906,450.739663266479,36,35,27,27,26,22,21.5326534703924,20.9429603595029,19.7503953495235,18.7904637289271,19.8873002318863,20.1208122945974,20.6187112647852,21.1836369073648,21.4496109260094,21.5790578649902,21.0718016527491,21.5973919357007,21.1331349542905,20.7766768068846,20.4679292862159,20.8642775406224,21.2151918803663,21.6135940616717,21.9259331725582,21.8257088475825,"41161","Stichting Scholengroep Pontes","Bergweg 14","4461NB","GOES","Zeeland","0664","GOES"
